source,date,raw_text,is_youtube,is_blog,is_cafe,is_churn,is_positive,is_medical_frame,is_ingredient_frame,is_comparison_frame,is_competitor,churn_score,positive_score,segment
youtube,,헤드엔숄더만한게 없음ㅋㅋ 아예 안쓰기는 힘듬 특히 지성두피는 극단적으로 어느 한쪽에 치우칠게 아니라 화학 계면활성제가 들어간 샴푸는 주 2ㅡ3회 정도 쓰고 나머지는 천연 계면활성제,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,전 저속노화샴푸랑 비울스케일러로 꾸준히 관리해주고 있어요 ㅜㅜ 두피가 많이 예미한데도 성분이 순해서 그런지 저한텐 잘 맞더라구요,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,비듬샴푸랑 아누오틴으로 관리 시작했어요 요즘은 머리 감을 때 손에 덜 묻어나오는 게 느껴져요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,2023년 11월 현시점 추천입니다 추후 순위와 가격은 변동될 수 있습니다 상품 정보를 보기 원하시면 아래 링크를 참고하세요 1위 닥터방기원 댄드러프 비듬케어 탈모샴푸 10 960,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,비듬심한 친구가 있는데 이거 사주고싶어요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,저도 방치하다가 머리카락 엄청 빠졌어요ㅠㅠ 이중아연 성분 찾아보고 나서야 진짜 효과 본 느낌이에요 각질도 없어지고 두피색도 맑아졌다고 해야 하나 샴푸 유목민이었는데 이제는 정착했어,1,0,0,0,1,0,1,0,0,0,1,Loyal
youtube,,요즘에 추워지면서 진짜 두피에 각질 생겨서 스트레스였는데 한스님 믿고 한번 구매해보겠습니다ㅠㅠㅠ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,비듬 땜에 정신 나갈 뻔 했는데 저거 쓰자마자 2 3일 안에 비듬 진짜 싹 사라짐,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,비듬 진짜 스트레스라 미용실 샴푸 써보려고 알아보다가 데오아 샀는데 이것도 좋아요 실제 미용실에서 사용하는 샴푸라고 하는데 세정력도 좋고 무엇보다 향기가 미쳤음,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,비듬이 싹 잡하니 탈도도 잡히고 두피도 진정되고 진짜 좋아요 아누오틴 진작 먹을걸,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,진짜 비듬 가려움이 심해서 저속노화샴푸 스케일러로 관리중인데 요즘 그나마 좋아져서 안긁어요ㅠㅠ 맨날 손톱으로 벅벅 긁어서 피도 나고 아팠는디,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,샴푸외에 더 하는 두피케어 있으면 한번 모아서 추천해주세요,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,오 진짜 두피 상태가 많이 나아지신 듯,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,두피관리하느라 비오틴 들어간 제품 중에 아누오틴선택했는데 제일 깔끔하고 자극 없고 속도 편해서 꾸준히 챙기고 있어요,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,저도 두피샴푸 사용하면서 아누오틴 챙기는데 확실히 관리되고 머리도 덜 빠져요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,말씀해주신 샴푸 방법 좋습니다 저도 그렇게 하고 있네요 제가효과본 방법 일부 추가해서 정리해보면 이렇습니다 1 머리감기 전에 빗질하기 2 미온수로 2분간 불리기 3 샴푸 도포 후 ,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,몇개월째 사용중인데 비듬 및 가려움 효과 없음,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,저도 진짜 어깨 위에 비듬 우수수 떨어질 때 완전 멘붕이었어요 두피 간지럽고 피딱지까지 생기길래 심각한 줄 알고 병원 다녀왔는데 지루성두피염이더라구요 그때부터 이중아연 들어간 샴푸,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,이 포스팅은 쿠팡파트너스 활동의 일환으로 이에 따른 일정액의 수수료를 제공받습니다 구매하시는 가격은 동일합니다 최대 할인율 보러가기 추천상품 구매링크 5위 Nizoral비듬 가려움,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,지루성 두피염으로 고통 받다가 피부과 원장님이 알려주신 방법대로 관리해서 이제 쫌 나아졌네요 ㅠㅠ 알려주신 방법 알려드릴께요 딱 3가지만 하세요 1 피지 유발 식습관 줄이기 기름진,1,0,0,0,1,1,1,0,0,0,1,Loyal
youtube,,두피 전체가 그렇진 않고 2부분 정도가 특히 심합니다 가족에게 봐달라고하니 두피가 붉다고 하고 가려운 수준은 가끔씩 엄청 가려운거 빼면 그냥 거의 안간지럽거나 참을만한 가려움인데 ,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,약당당x블루라이프 샴푸 두피 예민하신 분들 무설페이트 블루라이프 샴푸 꼭 써보세요 지금 프로필링크에서 최저가 혜택 진행중입니다 무설페이트 자연 유래 성분 지루성 두피염 비듬 뾰루지,1,0,0,1,0,0,1,0,0,1,0,At-risk
youtube,,설페이트는 오히려 수십년간 인증된 가장 안전한 세정성분임 헤숄 쓰십쇼 피앤지가 괜히 초대기업이 아님,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,두피 한동안 뒤집어져서 난리났었는데 헤드엔숄더랑 두피밸런서 쓰고 싹 깨끗해짐,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,헤드엔숄더 진짜 좋은데 돌고돌아서 항상 이걸로 쓰게된다는 간증이 진짜 많죠ㅎㅎ 지루성두피의 구원템,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,헤드앤숄더로 갈아탈때마다 두피여드름 남,1,0,0,1,0,0,0,1,0,1,0,Passive User
youtube,,헤숄 1주일에 2 3번정도는 써주는거 좋아용 보라색 그리고 샴푸후에 무조건 자생 두피토너 써주세요 두피도 피부라 자극없이 관리해야하는데 샴푸 바꿔 쓴다고 소용없더라구요,1,0,0,1,0,0,0,0,0,2,0,Passive User
youtube,,와 비듬 샴푸로 유명해서 이거 쓰고있는데 최근에 머리에 딱지가 많이 생긴다했는데 이것 때문이네요 ㅠㅠ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,지루성이나 중성두피가 아니면 설페이트 계열은 안쓰시는게 좋고 지루성이나 중성두피인데 뾰루지가 생기면 성분표에 실리콘오일 혹은 메티콘오일 성분이 적혀있으면 10에 9은 그게 문제입니,1,0,0,1,0,0,1,0,0,1,0,At-risk
youtube,,진짜 저랑 같이 지성 두피에 뾰루지 잘 나시는 분들 요즘은 킹스파워샴푸 쓰고는 저런거 싹 없어졌어요 그냥 한번 썼는데 두피가 시원하고 개운하면서 하얀 각질 비듬이 싹 다 나아버리더,1,0,0,0,1,0,1,0,0,1,2,Loyal
youtube,,아버지가 비듬 난다고 헤숄 사서 몇 달 같이 썼더니 두피 트러블 미친듯이 나는 중,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,저같이 비듬이 많은 사람은 헤드앤숄더ㅠ좋드라고요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,헤드앤숄더 쿨멘솔 좋아요 지성두피이고 13년째 쓰는중임,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,비듬 많으신 분들 비듬클리너로 머리 먼저 빗어주고 헤드앤숄더 쓰니 많이 좋아졌어요 참고하세요,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,설페이트 없으면 세정력이 똥망임 돌고돌다가 다른것도 쓰고 싶어서 지금은 오프온샴푸 쓰는데 두피샴푸 써본중엔 세정력 좋음 헤숄은 향이 맘에 안들어서 ㅠㅠ,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,말로만 들어본 잇퓨 업패스트샴푸 써보고 반해서 지금 몇 통째 비워요ㅋ 머리카락 두피에 영양을 주니확실히 빨리 자라네요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,비듬클리너로 머리 매일 빗어주면서 샴푸 설페이트 없는걸로 바꿨더니 효과 훨씬 더 좋았어요,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,저도 두피에 염증 뾰루지 잘나고 요즘은 머리가 너무 많이 빠지는거 같아서 고민이었는데 킹스파워블랙샴푸 쓰면서 두피 염증 비듬이 다 사라지더라구요 거기다 중요한건 탈모가 멈췄어요 처,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,두피샴푸 알아보다가 두피 건강이 안 좋으면 탈모가 온다고 하더라고요 탈모부터 지켜야겠다 생각해 모미래 핑크솔트 탈모샴푸 쓰고 있습니다 두피 정리도 잘 되고 머리카락도 덜 빠져서 미,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,저는 헤드앤숄더랑 퍼퓸샴푸들 쓰고 두피염 생겼어요 ㄷㄷㄷㄷ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,헤드앤숄더 매일써도 비듬 많이나오던데 다른거 쓰니까 귀신같이 나음,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,비듬좀많다 국내시판 헤숄 지루성두피염 쿱앙에서 헤드앤숄더 스트렝스 크리니컬,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,동물 실험해도 소듐라우레스 설페이트는 이것은 동물들은 엄청 피부가 까졌어요 순하고 세정 잘 되는 라우릴 글루코사이드 코코글루코사이드 쓰세요 농약을 쓰고 잔류 농약 검사를 인증한지 ,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,헤드앤숄더쓰고 두피염증 싹나음,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,저 두피염증으로 진짜 고민 많이하고 샴푸썻는데 생각보다 별효과가 없더라구요 두피가 속의 문젠데 겉만 계속 씻어낸다고 효과가 없는거 같아서 식습관 생활습관 관리했구요 두피커뮤니티에서,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,두피염증으로 몇달 고생했는데요 두피열로 밤낮없이 가려워서 참다못해 병원가도 답이 없었음 요근래에 운동하고 식습관 고치면서 아누오틴 영양제 챙기니까 서서히 열 내려가는듯ㅠㅠ,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,전성분 정제수 소듐라우레스설페이트 소듐자일렌설포네이트 코카마이드엠이에이 소듐시트레이트 다이메티콘 피록톤올아민 멘톨 0 45 향료 소듐클로라이드 시트릭애씨드 소듐벤조에이트 구아하이드,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,결국 약산성 샴푸들은 완벽하게 기름기처리가 안되서 두피가 더 안좋아짐 그냥 헤드 앤 숄더 쓰삼 독하면 일반마트에서 못팔아 약용샴푸지,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,처음엔 다양한 샴푸 써보다가 가렵고 트러블 나서 아누오틴으로 바꿨어요 지금은 확실히 두피가 안정되고 빠지는 머리도 덜해져서 정착 중이에요,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,저 헤드엔숄더쓰고있어요 진짜좋아요ㅠ 두피너무 기름져서 보조제로 아누오틴도 같이먹고있는데 확실히 시너지가 좋더라구요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,헤드엔숄더만한게 없음ㅋㅋ 아예 안쓰기는 힘듬 특히 지성두피는 극단적으로 어느 한쪽에 치우칠게 아니라 화학 계면활성제가 들어간 샴푸는 주 2ㅡ3회 정도 쓰고 나머지는 천연 계면활성제,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,클리니컬스트렝스 대체제 국내 정식 발매 헤숄 엄청 싼 대용량 찾음 헤드앤숄더 SUPER대용량 세트 엄청싼 거 제가 찾아드렸어요 이 포스팅은 쿠팡 파트너스 활동의 일환으로 이에 따른,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,최근 지루성 두피염으로 고통받고 있는데 너무 좋은 영상 감사합니다 덕분에 선택에 도움되었어요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,지성인데 두피 뾰루지가 좀 나고 비듬도 살짝 걱정되는데 호크니 지성용만 쓰면 될까요 아니면 같이 쓸거 추천해주세요 호크니로 아침에 감으면 되나요,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,안녕하세요 지루성 두피있고 두피 뾰루지 도있어서 데일리로 라보에이치 샴푸쓰고 주에 두번정도 헤드앤숄더 클리니컬 스트렝스 써보려고 합니다 혹시 라보에이치가 뚜껑이 초록색 연녹색 있는,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,헤드앤숄더 구버전 가려운두피케어로 효과를 엄청 봤는데 3년간 데일리로 썼더니 지금 다시 각질 비듬 가려움이 심해졌습니다 직구버전 스트랭스 황화셀레늄 성분 있는거 사서 쓰면 다시 좋,1,0,0,1,0,0,1,0,0,2,0,At-risk
youtube,,건성이면 헤숄 건성두피케어 이거 쓰면 되는건가요 제 비듬이 하얗고 바싹 마른 비듬이라 건성인거 같은데 아 그리고 데일리로는 뭐가 좋을까요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,지성두피이고 아침에 감고 오후 한 5 6시쯤부터 두피기름 올라오고 냄새나는데 어떤샴푸를 주로 써야할까요,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,라보에이치 회색 어때요 데일리로요 지성두피입니다,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,구버전이 가려운 두피케어용 제품맞나요 두피컨트롤 딥클린 종류가 많아서요ㅠ,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,호크니랑 헤드엔숄더 프로페셔널이랑 100ml당 가격은 비슷한데용,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,항상 두피제품을 비교설명해주어 탈모인들의 많은도움이되겟어요,1,0,0,0,0,0,0,1,0,0,0,Passive User
youtube,,오일컨트롤 사용하는데 볼륨은 사실 라보에이치보단 당연히 덜한데 오일컨트롤로 감으면 가려움이 사라져요 그린컬러는 가려움이 덜해지진않았음,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,형님 혹시 지루성두피염에 헤어팩이나 헤어토닉 관련해서도 다뤄주시면 감사하겠습니다,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,정수리탈모와 뒷통수까지 살짝 진행되었는데 주사치료로 효과 볼 수 있을까요,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,이거 물건이네 일주일 안되게 사용했는데 비듬 떨어지는 양 줄고 특히 두피를 손가락 끝으로 문질러보면 각질이 도돌도돌하게 항상 잡혔는데 없어짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,클리니컬 스트렝스 주2회 쓰고 헤드엔숄더 저 제품 쓰는데 다른제품 보단 좋더라구요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,용닥터님 후기보고 쿠팡주문해서 써봣는데 가려움과 비듬이 많이 줄었어요,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,안녕하세요 지성 건성 두피 상관없이 사용가능할까요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,두피 모낭염에도 효과가있을까요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,두피케어로시컷네요 써보러구요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,가려운 두피 샴푸는 머리에 기름 많아도 효과가 별로인가요,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,마트에서도 팔거나 팔 예정일까요 클리니컬 스트렝스 단점이 성분이 강력해서 조절이 필요하단 점과 더불어 직구 외엔 방법이 없다는건데 프로페셔널 샴푸 인터넷에 사면 되지만 마트에서도 ,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,니조랄 프로페셔널 쓰면 비듬끝임,1,0,0,1,0,0,0,1,1,1,0,Active Switcher
youtube,,갑자기 비듬이 심해져 약국에서 파는 샴푸도 써봤지만 갈수록 심해지기만 했거든요 비듬의 삶의 질을 뚝뚝 떨어뜨렸음 그런데 이 제품 쓰고 1회만에 비듬 끝났어요 앞으로 이 제품만 쓸거,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,근데 궁금한게요 탈모약을 먹어서 탈모를 막아주더라도 지루성 두피염이 있으면 무의미한거 아닌가요 어차피 염증으로 머리빠지고 가늘어지니깐 그리고 두피염은 낫는병도 아니기도하고,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,건성두피가 써도 괜찮나요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,유럽에서는 징크피리치온함유 샴푸는 판매를 못하니깐 급하게 피록톤올아민으로 대체해서 판매 불가능한 지역에 판매하는 느낌입니다 결과적으로 클리니컬스트렝스 효과가 워낙좋기 때문에 이걸 ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,두피 트러블이 심해서 두피샴푸 여러 개 써봤는데 다 안 맞았거든요 친구가 본인도 트러블 심했는데 모미래 쓰고 좋아졌다고 추천해줘서 써봤어요 살리실산이랑 덱스판테놀 들어있어서 두피 ,1,0,0,0,0,0,0,0,0,2,2,Passive User
youtube,,아 지루성두피용 샴푸들 너무비싸요 ㅠㅠ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,진짜 인터넷에 이상하고 비싼 샴푸 사지마시고 검증된 대기업 샴푸 쓰세요 비듬 각질 관련은 진짜 헤드앤숄더 따라올 곳이 없습니다 독보적임,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,뒤통수에 뾰루지가 자주나고 간지러워서 가려운 두피 써봤는데 뾰루지가 싹 사라져서 효과봤습니다 비싸도 계속 쓸것 같아요,1,0,0,0,0,0,0,0,0,1,1,Passive User
youtube,,클리니컬은 해외직구로만 구할 수 있고 세정력이 좀 강해서 부담스러웠는데 한번 속는 셈치고 써봐야겠네요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,클리니컬 스트렝스 장기 3년 매일 사용자 후기 공유해 봅니다 저도 지루성 두피염이 있는데 스트렝스 유행초창기부터 효능을 봐서 계속 써왔는데 초창기 리뉴얼전 주황색부터 리뉴얼후 3가,1,0,0,1,0,0,0,1,1,2,0,Active Switcher
youtube,,클리니컬이랑 차이는 황화셀레늄의 유무 일까요 그럼 지루성 두피염 심한사람은 그냥 클리니컬 쓰는게 맞는걸까요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,두피 뾰루지가 만성 질환인데 피부과에서도 완치는 안 되고 재발 된다고 하고 원인도 밝혀지지 않았다고 하고 미치겠네요 샴푸는 클록스 쓰고 더모베이트 바르고 2달에 한번 약 처방받고요,1,0,0,1,0,1,0,0,0,1,0,At-risk
youtube,,지금 탈모가 진행중인데 두피문신커버하고 나중에 더 많이 빠지면 모발이식을 생각하고 있습니다 한가지 걱정되는게 두피문신을하면 나중에 모발이식하는데 문제가 될까 걱정이됩니다 두피문신을,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,선생님 꼭꼭 답변좀해주세요 클리니컬스트렝스 제품 매일쓰지말고 1주에 2 3회정도 쓰라는거같은데 남은4 5일은 영상속 제품을 써도되는건가요 아니면 혼사용 하지말고 1 스트렝스 일반샴,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,선생님 안녕하세요 헤드앤숄더 스트렝스 제품에 셀레늄 셀파이드 요 성분이 있어서 지루성두피에 효과가 있다고 하셨는데 요 신제품에도 그 성분이 똑같이 있는걸까요 일전에 갔던 병원에서도,1,0,0,0,0,1,1,0,0,0,0,Passive User
youtube,,웬만한 지루성 두피염 샴푸를 써봤는데 거의 다 효과를 못 봤지만 헤드엔숄더 클리니컬 스트렝스 지루성두피염 직구해서 써봤는데 진짜 효과 바로 봤습니다,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,지루성은 오일성분 멘톨 이런 거 쥐약입니다,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,선생님 지루성두피염인지 모낭염인지로 괴로울 지경입니다 비듬은 거의 없고 가려움증은 참을만 하고요 뒷통수쪽 여기저기 여드름같은 뾰루지가 생기고 그 주변은 온통 피부가 붉습니다 여름철,1,0,0,1,0,1,0,0,0,2,0,At-risk
youtube,,선생님 근데 두피 케어와 비듬에 특화됐다는 건 그만큼 세정력이 좋다는 건데 이 샴푸 쓰고나서 린스는 아예 안 해줘도 되는 건가요 세정력이 너무 좋으면 머릿결이 빗자루처럼 뻣뻣해 지,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,혹시 이제품이 헤드앤숄더 스트렝스 이것보다 좋다고 보시나요 프로페셔널 둘중 하나 구매예정인데요 왠지 프로페셔널이 더좋아 보여서요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,딸이 알려줬는데 소듐 라우레스 설페이트는 동물 실험해도 이것은 동물들은 엄청 피부가 까졌어요 순하고 세정 잘 되는 라우릴 글루코사이드 코코글루코사이드 쓰세요 농약을 쓰고 잔류 농약,1,0,0,0,0,0,1,0,0,0,0,Passive User
youtube,,진짜 간지러움 지루성두피염에 직빵임,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,효과는 좋은데 너무 독해서 두피가 좀 건조해지는 느낌이 있더라고요 전 쿠팡에서 산 에센테라 샴푸나 닥터포헤어 샴푸가 잘 맞았어요 비듬 완화도 완화인데 결국 두피 보습도 시켜주니 좋,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,몇년동안 비듬 달고 살다가 처음에 저거 일주일 쓰고 머리 털어도 비듬 안나오니까 꿈같았음ㅋ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,와 진짜 말도안됌 진짜 사춘기때부터 지금까지 10년을 비듬덩어리로 살았는데 이걸로 비듬이 안나옴ㄷㄷㄷㄷ,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,이건 레알 강력한 비듬가지고 있는분들한테는 강력하게 효과가 있음,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,비듬 염증으로인한 뾰루지 때문에 샴푸 이것저걸쓰다가 이걸 우연히 발견하거 쓴 이후로는 비듬 뾰루지 사라짐 ㄹㅇ 그리고 뭐때문인지는 모르겠지만 이거쓰고나서 잔머리도 많이 남 머리감을,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,지루성인 사람은 꼭 보라색 쓰시길 이거랑 두피밸런서 조합으로 지루끼 싹 사라졋음요 대신 스트렝스는 황 냄새가 좀 나는게 단점임,1,0,0,1,0,0,0,1,0,1,0,Passive User
youtube,,진짜 이거쓰고 30년 고통에서 해방되었습니다 지루성 두피로 고통받는 여러분 이거 꼭 쓰세요,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,이거 쓰고 일주일도 안되서 극강의 가려움 염증 비듬 냄새 다 잡았어요 주변에 알려서 여럿 살렸습니다 제발 사서 쓰세요,1,0,0,1,0,0,0,0,0,1,0,Passive User
youtube,,지루성 두피염 때문에 모낭염 골아터지고 병원 한의원 안다녀본곳 없었는데 이거 한병으로 전부 사라짐 단 점점 사용빈도 줄여줘야함,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,6년동안 두피염 달고 살았는데 한방에 치료된 샴푸,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,20년 지루성 두피염으로 사회생활도 엉망이었는데 저거 쓰고 거짓말처럼 없어짐 지금 4년째 사용중이며 어느 정도 지나면 매일 사용 안해도 됨,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,두피가 건조하고 마른 가루비듬이 떨어지고 가려운 머리 무슨색깔 써야함,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,지루성 두피염땜에 가려워서 진짜 정신병걸리는 수준에 탈모도 심했는데 이샴푸 쓰고 머리 긁는일 없어짐 아직도 꾸준히 사용하고 있고 이거 없음 못살거같음,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,가족 새명이 지루성 두피염인데 사봐야겠네여 지루성 두피염 엉상마다 이거 추천 댓글들 있음ㅋㅋㅋ,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,저 샴푸는 아니지만 27년전쯤 미군부대에서 아는분이 지루성 두피염이라고 하니까 셀선블루 라는 샴푸 사다 주셨는데 그때 신세계를 만났음 셀선블루도 황하셀레늄 들어간 샴푸라,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,30년된 지루성두피염을 고쳣어요,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,와 헤드엔숄더 지짜 오랜만이다 ㅋㅋㅋㅋㅋㅋㅋㅋ 저는 지루성두피염 때문에 샴푸 찾다가 독일 아르간커넬 샴푸 쓰고 효과봤었는데 저것도 괜찮을듯하네요,1,0,0,0,1,1,0,0,0,0,1,Loyal
youtube,,이거 진짜 한방에끝남 저진짜 개심한 악질 지루성두피염이였는데 저거 한방쓰고 없어짐,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,두피 트러블이 심해서 두피샴푸 여러 개 써봤는데 다 안 맞았거든요 친구가 본인도 트러블 심했는데 모미래 쓰고 좋아졌다고 추천해줘서 써봤어요 살리실산이랑 덱스판테놀 들어있어서 두피 ,1,0,0,0,0,0,0,0,0,2,2,Passive User
youtube,,가려움 비듬은 좋아진다는 거 댓글 보고 이해했는데 두피 여드름도 좋아지나요 ㅠㅠ 효과 보신 분 지루성 두피염같은데 저는 가려움이랑 여드름 위주로 고민이 커요 화농성 여드름처럼 만지,1,0,0,1,0,0,0,0,0,2,0,Passive User
youtube,,진짜 우리남편 두피염 뭘써도 안낫던거 이거직구로 구매한뒤 한방에 나음 지금도 몇통씩 미리 직구로 구입해놓고 계속 씀,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,진짜 지루성두피염 때문에 스트레스 엄청 받아서 힘들었는데 헤드앤숄더 도움 좀 받음 근데 두피각질연화오일이 효과가 제일 좋았음 각질이 녹아 내림 ㅋㅋ,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,지루성두피염이나 각질 많은 사람은 일단 이거 무조건 써야함 살짝 비싸도 성능 하나는 기똥참 7년째 이거만 쓰고있음,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,나 20년 넘게 고생했던 지루성두피 저거하나로 일주일만에 치료됨,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,강추합니다 지루성두피 방치하고 17년이상 고생하다가 요번에 유튜브보고 그냥 직구해서 써봤는데 지금 5일사용 했는데 90 이상 염증기 사라지고 있는중 대만족,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,이거 존나 좋음 샴푸 몇번에 지루성 피부염 비듬 한큐에 해결됨 몇년째 계속 직구로 사용 중 쓸데없는 병원 처방 받아서 약구에서 샴푸 사지 마셈 다 쓸모 없음 이거 하나면 다 해결됨,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,지루서두피염 15년 달고 살다가 비타민c메가도즈 이후 사라졌습니다,1,0,0,0,1,0,0,0,0,0,1,Loyal
youtube,,이거 진짜 개미치긴함 지루성 피부염때문에 병원도 가보고 두피 케어도 받아봤는데 받을때만 잠시좋아지고 미칠거같았는데 저거쓰고 25년동안 안고쳐지던게 일주일만에 다나아짐,1,0,0,0,0,1,0,0,0,0,0,Passive User
youtube,,나도 엄지손톱만한 비듬이 나서 고통스러웟음 댓글 보고 속는셈치고 삿는데 한큐에 없어짐 리조랄도 다 필요없음 비싸기만 비싼데 이건 효과 대박임,1,0,0,0,0,0,0,0,0,0,0,Passive User
youtube,,저는 9년정도 지루성두피염으로 고생했구요 이거는 효과못보고 오히려 그냥 헤드앤숄더 가려움예방 샴푸쓰고 나았어요,1,0,0,1,0,1,0,0,0,1,0,At-risk
youtube,,진짜 나 지루성두피염 10년동안 개고생했는데 이샴푸쓴이후로 지루성 다날라감,1,0,0,0,0,1,0,0,0,0,0,Passive User
